id,item_id,category_name,最大月銷量,最小月銷量,update_time
5536,668232481,Android充電傳輸,43,43,2018-04-11
5537,112986996,Android充電傳輸,43,41,2018-04-11
5538,380970962,Android充電傳輸,42,42,2018-04-11
5539,808066819,Android充電傳輸,41,41,2018-04-11
5540,170948770,Android充電傳輸,38,38,2018-04-11
5541,829365530,Android充電傳輸,38,34,2018-04-11
5542,170707658,Android充電傳輸,38,23,2018-04-11
5543,197478794,Android充電傳輸,34,30,2018-04-11
5544,169725875,Android充電傳輸,32,30,2018-04-11
5545,245257288,Android充電傳輸,30,29,2018-04-11
5546,840573126,Android充電傳輸,30,28,2018-04-11
5547,37571385,Android充電傳輸,29,28,2018-04-11
5548,528906027,Android充電傳輸,27,27,2018-04-11
5549,807542362,Android充電傳輸,27,23,2018-04-11
5550,171881205,Android充電傳輸,27,25,2018-04-11
5551,147306194,Android充電傳輸,26,22,2018-04-11
5552,929519999,Android充電傳輸,25,8,2018-04-11
5553,196691068,Android充電傳輸,25,25,2018-04-11
5554,13595618,Android充電傳輸,24,24,2018-04-11
5555,168693715,Android充電傳輸,23,23,2018-04-11
5556,401188916,Android充電傳輸,23,23,2018-04-11
5557,17192025,Android充電傳輸,23,23,2018-04-11
5558,29714041,Android充電傳輸,22,19,2018-04-11
5559,17987566,Android充電傳輸,22,22,2018-04-11
5560,460803817,Android充電傳輸,20,20,2018-04-11
5561,65025241,Android充電傳輸,20,20,2018-04-11
5562,203150234,Android充電傳輸,20,20,2018-04-11
5563,420297477,Android充電傳輸,20,20,2018-04-11
5564,387553376,Android充電傳輸,19,19,2018-04-11
5565,148214071,Android充電傳輸,19,17,2018-04-11
5566,113043957,Android充電傳輸,19,12,2018-04-11
5567,318088638,Android充電傳輸,18,18,2018-04-11
5568,742616624,Android充電傳輸,18,18,2018-04-11
5569,376670460,Android充電傳輸,17,15,2018-04-11
5570,126883756,Android充電傳輸,17,17,2018-04-11
5571,820779787,Android充電傳輸,17,17,2018-04-11
5572,257038336,Android充電傳輸,17,17,2018-04-11
5573,454557492,Android充電傳輸,17,17,2018-04-11
5574,139298703,Android充電傳輸,17,17,2018-04-11
5575,115024262,Android充電傳輸,16,16,2018-04-11
5576,185953839,Android充電傳輸,16,15,2018-04-11
5577,13686002,Android充電傳輸,16,12,2018-04-11
5578,512962372,Android充電傳輸,16,16,2018-04-11
5579,1009845778,Android充電傳輸,16,16,2018-04-11
5580,231475160,Android充電傳輸,16,15,2018-04-11
5581,102152504,Android充電傳輸,16,15,2018-04-11
5582,342483712,Android充電傳輸,15,15,2018-04-11
5583,179928300,Android充電傳輸,15,14,2018-04-11
5584,292600631,Android充電傳輸,15,12,2018-04-11
5585,796084089,Android充電傳輸,15,15,2018-04-11
5586,381174208,Android充電傳輸,15,15,2018-04-11
5587,82683518,Android充電傳輸,15,13,2018-04-11
5588,13307127,Android充電傳輸,14,14,2018-04-11
5589,13657078,Android充電傳輸,14,2,2018-04-11
5590,311911909,Android充電傳輸,14,14,2018-04-11
5591,171827027,Android充電傳輸,14,14,2018-04-11
5592,148319129,Android充電傳輸,14,10,2018-04-11
5593,104157758,Android充電傳輸,14,10,2018-04-11
5594,147349061,Android充電傳輸,14,12,2018-04-11
5595,137301816,Android充電傳輸,13,11,2018-04-11
5596,245262123,Android充電傳輸,13,12,2018-04-11
5597,966570788,Android充電傳輸,12,12,2018-04-11
5598,13556235,Android充電傳輸,12,12,2018-04-11
5599,145539431,Android充電傳輸,12,12,2018-04-11
5600,11393796,Android充電傳輸,12,12,2018-04-11
5601,11228411,Android充電傳輸,12,12,2018-04-11
5602,859664151,Android充電傳輸,12,12,2018-04-11
5603,24063189,Android充電傳輸,12,12,2018-04-11
5604,751031445,Android充電傳輸,11,11,2018-04-11
5605,994742675,Android充電傳輸,11,11,2018-04-11
5606,876861074,Android充電傳輸,11,11,2018-04-11
5607,466217802,Android充電傳輸,11,11,2018-04-11
5608,970247829,Android充電傳輸,11,10,2018-04-11
5609,21145235,Android充電傳輸,10,10,2018-04-11
5610,13642468,Android充電傳輸,10,8,2018-04-11
5611,140547080,Android充電傳輸,10,6,2018-04-11
5612,403847291,Android充電傳輸,10,8,2018-04-11
5613,170989910,Android充電傳輸,10,10,2018-04-11
5614,651549445,Android充電傳輸,10,9,2018-04-11
5615,11988720,Android充電傳輸,10,10,2018-04-11
5616,80270877,Android充電傳輸,10,7,2018-04-11
5617,13653187,Android充電傳輸,10,10,2018-04-11
5618,2042493,Android充電傳輸,10,10,2018-04-11
5619,699965887,Android充電傳輸,10,10,2018-04-11
5620,281841342,Android充電傳輸,10,8,2018-04-11
5621,512582193,Android充電傳輸,9,9,2018-04-11
5622,6663514,Android充電傳輸,9,8,2018-04-11
5623,403836232,Android充電傳輸,9,7,2018-04-11
5624,38734760,Android充電傳輸,9,9,2018-04-11
5625,13674314,Android充電傳輸,9,8,2018-04-11
5626,4801280,Android充電傳輸,9,9,2018-04-11
5627,478711309,Android充電傳輸,9,9,2018-04-11
5628,361405996,Android充電傳輸,9,9,2018-04-11
5629,983966337,Android充電傳輸,9,9,2018-04-11
5630,289127502,Android充電傳輸,9,5,2018-04-11
5631,136362829,Android充電傳輸,9,7,2018-04-11
5632,11988895,Android充電傳輸,9,8,2018-04-11
5633,130362019,Android充電傳輸,8,8,2018-04-11
5634,11285832,Android充電傳輸,8,8,2018-04-11
5635,113793756,Android充電傳輸,8,8,2018-04-11
5636,995821725,Android充電傳輸,8,8,2018-04-11
5637,13279060,Android充電傳輸,8,8,2018-04-11
5638,100686721,Android充電傳輸,8,8,2018-04-11
5639,58168348,Android充電傳輸,8,8,2018-04-11
5640,367268448,Android充電傳輸,8,8,2018-04-11
5641,60892762,Android充電傳輸,8,8,2018-04-11
5642,338637752,Android充電傳輸,7,7,2018-04-11
5643,107146490,Android充電傳輸,7,3,2018-04-11
5644,836038799,Android充電傳輸,7,7,2018-04-11
5645,276090378,Android充電傳輸,7,6,2018-04-11
5646,69618546,Android充電傳輸,7,7,2018-04-11
5647,96132217,Android充電傳輸,7,7,2018-04-11
5648,86244991,Android充電傳輸,7,7,2018-04-11
5649,1030166928,Android充電傳輸,7,7,2018-04-11
5650,454747680,Android充電傳輸,7,7,2018-04-11
5651,768224715,Android充電傳輸,7,7,2018-04-11
5652,61533720,Android充電傳輸,7,7,2018-04-11
5653,479396480,Android充電傳輸,7,7,2018-04-11
5654,945516415,Android充電傳輸,7,6,2018-04-11
5655,170240238,Android充電傳輸,7,6,2018-04-11
5656,15032247,Android充電傳輸,7,7,2018-04-11
5657,13871705,Android充電傳輸,7,7,2018-04-11
5658,94055044,Android充電傳輸,7,7,2018-04-11
5659,54760323,Android充電傳輸,7,7,2018-04-11
5660,788327061,Android充電傳輸,7,7,2018-04-11
5661,469661600,Android充電傳輸,7,7,2018-04-11
5662,13685371,Android充電傳輸,7,6,2018-04-11
5663,785304604,Android充電傳輸,7,7,2018-04-11
5664,461671781,Android充電傳輸,7,7,2018-04-11
5665,35702461,Android充電傳輸,6,6,2018-04-11
5666,128068012,Android充電傳輸,6,6,2018-04-11
5667,843535824,Android充電傳輸,6,6,2018-04-11
5668,295034339,Android充電傳輸,6,6,2018-04-11
5669,683401013,Android充電傳輸,6,6,2018-04-11
5670,26095430,Android充電傳輸,6,2,2018-04-11
5671,875349099,Android充電傳輸,6,6,2018-04-11
5672,826852723,Android充電傳輸,6,4,2018-04-11
5673,1031499316,Android充電傳輸,6,4,2018-04-11
5674,817674762,Android充電傳輸,6,6,2018-04-11
5675,27350920,Android充電傳輸,6,6,2018-04-11
5676,147265684,Android充電傳輸,6,6,2018-04-11
5677,618036870,Android充電傳輸,6,6,2018-04-11
5678,111239220,Android充電傳輸,6,6,2018-04-11
5679,145728223,Android充電傳輸,6,6,2018-04-11
5680,138224696,Android充電傳輸,6,3,2018-04-11
5681,318530924,Android充電傳輸,6,6,2018-04-11
5682,735261781,Android充電傳輸,6,6,2018-04-11
5683,11992045,Android充電傳輸,5,5,2018-04-11
5684,955748160,Android充電傳輸,5,4,2018-04-11
5685,169272050,Android充電傳輸,5,5,2018-04-11
5686,227389315,Android充電傳輸,5,4,2018-04-11
5687,208394856,Android充電傳輸,5,5,2018-04-11
5688,11991559,Android充電傳輸,5,4,2018-04-11
5689,637396278,Android充電傳輸,5,5,2018-04-11
5690,969400219,Android充電傳輸,5,5,2018-04-11
5691,13279379,Android充電傳輸,5,5,2018-04-11
5692,908188206,Android充電傳輸,5,5,2018-04-11
5693,1014339838,Android充電傳輸,5,5,2018-04-11
5694,864241910,Android充電傳輸,5,5,2018-04-11
5695,405655555,Android充電傳輸,5,5,2018-04-11
5696,590494614,Android充電傳輸,5,5,2018-04-11
5697,170238867,Android充電傳輸,5,4,2018-04-11
5698,698931246,Android充電傳輸,5,5,2018-04-11
5699,813820806,Android充電傳輸,5,5,2018-04-11
5700,13299169,Android充電傳輸,5,5,2018-04-11
5701,203294340,Android充電傳輸,5,5,2018-04-11
5702,961460738,Android充電傳輸,4,4,2018-04-11
5703,978000914,Android充電傳輸,4,4,2018-04-11
5704,2894420,Android充電傳輸,4,4,2018-04-11
5705,50078368,Android充電傳輸,4,4,2018-04-11
5706,116848171,Android充電傳輸,4,4,2018-04-11
5707,147463986,Android充電傳輸,4,4,2018-04-11
5708,1031774566,Android充電傳輸,4,4,2018-04-11
5709,190558220,Android充電傳輸,4,2,2018-04-11
5710,159993712,Android充電傳輸,4,4,2018-04-11
5711,420959161,Android充電傳輸,4,4,2018-04-11
5712,548110897,Android充電傳輸,4,3,2018-04-11
5713,647579678,Android充電傳輸,4,3,2018-04-11
5714,180820270,Android充電傳輸,4,4,2018-04-11
5715,986143670,Android充電傳輸,4,4,2018-04-11
5716,13546684,Android充電傳輸,4,4,2018-04-11
5717,637052230,Android充電傳輸,4,4,2018-04-11
5718,988678490,Android充電傳輸,4,4,2018-04-11
5719,128601032,Android充電傳輸,4,2,2018-04-11
5720,152656691,Android充電傳輸,4,4,2018-04-11
5721,6270952,Android充電傳輸,4,4,2018-04-11
5722,986466149,Android充電傳輸,4,4,2018-04-11
5723,90317908,Android充電傳輸,4,2,2018-04-11
5724,931710537,Android充電傳輸,4,4,2018-04-11
5725,129020864,Android充電傳輸,4,4,2018-04-11
5726,996148041,Android充電傳輸,4,4,2018-04-11
5727,112247937,Android充電傳輸,4,4,2018-04-11
5728,611730342,Android充電傳輸,4,4,2018-04-11
5729,174996794,Android充電傳輸,4,4,2018-04-11
5730,198806852,Android充電傳輸,4,4,2018-04-11
5731,112619423,Android充電傳輸,4,4,2018-04-11
5732,65480890,Android充電傳輸,4,4,2018-04-11
5733,100167184,Android充電傳輸,4,3,2018-04-11
5734,107688095,Android充電傳輸,4,4,2018-04-11
5735,83301464,Android充電傳輸,4,4,2018-04-11
5736,112290503,Android充電傳輸,3,1,2018-04-11
5737,166567540,Android充電傳輸,3,2,2018-04-11
5738,740006905,Android充電傳輸,3,3,2018-04-11
5739,63840266,Android充電傳輸,3,3,2018-04-11
5740,205838218,Android充電傳輸,3,3,2018-04-11
5741,122029157,Android充電傳輸,3,2,2018-04-11
5742,84022958,Android充電傳輸,3,3,2018-04-11
5743,90576894,Android充電傳輸,3,3,2018-04-11
5744,100512743,Android充電傳輸,3,2,2018-04-11
5745,149098474,Android充電傳輸,3,1,2018-04-11
5746,423651990,Android充電傳輸,3,3,2018-04-11
5747,28614561,Android充電傳輸,3,2,2018-04-11
5748,13866267,Android充電傳輸,3,3,2018-04-11
5749,843453539,Android充電傳輸,3,3,2018-04-11
5750,305935452,Android充電傳輸,3,3,2018-04-11
5751,864268419,Android充電傳輸,3,3,2018-04-11
5752,13376880,Android充電傳輸,3,3,2018-04-11
5753,35709138,Android充電傳輸,3,2,2018-04-11
5754,463951392,Android充電傳輸,3,3,2018-04-11
5755,13698040,Android充電傳輸,3,3,2018-04-11
5756,25146888,Android充電傳輸,3,3,2018-04-11
5757,18016566,Android充電傳輸,3,2,2018-04-11
5758,114951208,Android充電傳輸,3,2,2018-04-11
5759,4943927,Android充電傳輸,3,3,2018-04-11
5760,137248885,Android充電傳輸,3,3,2018-04-11
5761,147335069,Android充電傳輸,3,3,2018-04-11
5762,13871725,Android充電傳輸,3,3,2018-04-11
5763,110204149,Android充電傳輸,3,3,2018-04-11
5764,34447854,Android充電傳輸,3,3,2018-04-11
5765,54750779,Android充電傳輸,3,1,2018-04-11
5766,3563226,Android充電傳輸,3,2,2018-04-11
5767,136430907,Android充電傳輸,3,3,2018-04-11
5768,99255837,Android充電傳輸,3,3,2018-04-11
5769,100957062,Android充電傳輸,3,3,2018-04-11
5770,4109269,Android充電傳輸,3,1,2018-04-11
5771,96710779,Android充電傳輸,3,3,2018-04-11
5772,904354114,Android充電傳輸,2,2,2018-04-11
5773,940456463,Android充電傳輸,2,1,2018-04-11
5774,7058274,Android充電傳輸,2,2,2018-04-11
5775,60898671,Android充電傳輸,2,2,2018-04-11
5776,1030173523,Android充電傳輸,2,2,2018-04-11
5777,767086448,Android充電傳輸,2,2,2018-04-11
5778,998125053,Android充電傳輸,2,1,2018-04-11
5779,98876100,Android充電傳輸,2,2,2018-04-11
5780,13278394,Android充電傳輸,2,2,2018-04-11
5781,994594730,Android充電傳輸,2,2,2018-04-11
5782,839177979,Android充電傳輸,2,2,2018-04-11
5783,692787788,Android充電傳輸,2,2,2018-04-11
5784,169172209,Android充電傳輸,2,2,2018-04-11
5785,6409070,Android充電傳輸,2,2,2018-04-11
5786,743016148,Android充電傳輸,2,2,2018-04-11
5787,293923014,Android充電傳輸,2,2,2018-04-11
5788,147311714,Android充電傳輸,2,2,2018-04-11
5789,24518561,Android充電傳輸,2,2,2018-04-11
5790,861701587,Android充電傳輸,2,2,2018-04-11
5791,139661669,Android充電傳輸,2,2,2018-04-11
5792,962442799,Android充電傳輸,2,2,2018-04-11
5793,187454342,Android充電傳輸,2,2,2018-04-11
5794,471469627,Android充電傳輸,2,2,2018-04-11
5795,995169907,Android充電傳輸,2,2,2018-04-11
5796,952961422,Android充電傳輸,2,2,2018-04-11
5797,1020481279,Android充電傳輸,2,2,2018-04-11
5798,872966454,Android充電傳輸,2,2,2018-04-11
5799,505448044,Android充電傳輸,2,2,2018-04-11
5800,30051992,Android充電傳輸,2,2,2018-04-11
5801,500213785,Android充電傳輸,2,2,2018-04-11
5802,685374696,Android充電傳輸,2,2,2018-04-11
5803,1020178638,Android充電傳輸,2,1,2018-04-11
5804,33452450,Android充電傳輸,2,1,2018-04-11
5805,109397871,Android充電傳輸,2,2,2018-04-11
5806,872312370,Android充電傳輸,2,2,2018-04-11
5807,172296119,Android充電傳輸,2,2,2018-04-11
5808,58078789,Android充電傳輸,2,2,2018-04-11
5809,185265790,Android充電傳輸,2,2,2018-04-11
5810,1023993631,Android充電傳輸,2,2,2018-04-11
5811,137171119,Android充電傳輸,2,2,2018-04-11
5812,114511263,Android充電傳輸,2,2,2018-04-11
5813,427504635,Android充電傳輸,2,2,2018-04-11
5814,974730133,Android充電傳輸,2,2,2018-04-11
5815,987069923,Android充電傳輸,2,2,2018-04-11
5816,104228316,Android充電傳輸,2,1,2018-04-11
5817,734241587,Android充電傳輸,2,2,2018-04-11
5818,859638628,Android充電傳輸,2,1,2018-04-11
5819,13549347,Android充電傳輸,2,2,2018-04-11
5820,100885093,Android充電傳輸,2,2,2018-04-11
5821,940472886,Android充電傳輸,2,2,2018-04-11
5822,315973866,Android充電傳輸,2,2,2018-04-11
5823,951466223,Android充電傳輸,2,2,2018-04-11
5824,696362614,Android充電傳輸,2,2,2018-04-11
5825,145216299,Android充電傳輸,2,2,2018-04-11
5826,437042533,Android充電傳輸,2,2,2018-04-11
5827,89317955,Android充電傳輸,2,2,2018-04-11
5828,752280549,Android充電傳輸,2,2,2018-04-11
5829,435985952,Android充電傳輸,2,2,2018-04-11
5830,13299859,Android充電傳輸,2,2,2018-04-11
5831,178774634,Android充電傳輸,2,2,2018-04-11
5832,828189129,Android充電傳輸,2,2,2018-04-11
5833,152791765,Android充電傳輸,2,2,2018-04-11
5834,13711971,Android充電傳輸,2,2,2018-04-11
5835,323779288,Android充電傳輸,2,2,2018-04-11
5836,2693752,Android充電傳輸,2,2,2018-04-11
5837,114910912,Android充電傳輸,2,1,2018-04-11
5838,1244123,Android充電傳輸,2,2,2018-04-11
5839,190370062,Android充電傳輸,2,2,2018-04-11
5840,1031318479,Android充電傳輸,2,2,2018-04-11
5841,162740827,Android充電傳輸,2,2,2018-04-11
5842,883975225,Android充電傳輸,1,1,2018-04-11
5843,23804420,Android充電傳輸,1,1,2018-04-11
5844,19069914,Android充電傳輸,1,1,2018-04-11
5845,436320729,Android充電傳輸,1,1,2018-04-11
5846,112593903,Android充電傳輸,1,1,2018-04-11
5847,137777183,Android充電傳輸,1,1,2018-04-11
5848,171556508,Android充電傳輸,1,1,2018-04-11
5849,101265501,Android充電傳輸,1,1,2018-04-11
5850,886460576,Android充電傳輸,1,1,2018-04-11
5851,84561353,Android充電傳輸,1,1,2018-04-11
5852,727454457,Android充電傳輸,1,1,2018-04-11
5853,33137578,Android充電傳輸,1,1,2018-04-11
5854,415339707,Android充電傳輸,1,1,2018-04-11
5855,205518105,Android充電傳輸,1,1,2018-04-11
5856,15457227,Android充電傳輸,1,1,2018-04-11
5857,52211262,Android充電傳輸,1,1,2018-04-11
5858,760981261,Android充電傳輸,1,1,2018-04-11
5859,909050916,Android充電傳輸,1,1,2018-04-11
5860,690940783,Android充電傳輸,1,1,2018-04-11
5861,119587593,Android充電傳輸,1,1,2018-04-11
5862,1030121237,Android充電傳輸,1,1,2018-04-11
5863,741875693,Android充電傳輸,1,1,2018-04-11
5864,112475086,Android充電傳輸,1,1,2018-04-11
5865,8324819,Android充電傳輸,1,1,2018-04-11
5866,248692583,Android充電傳輸,1,1,2018-04-11
5867,794585860,Android充電傳輸,1,1,2018-04-11
5868,990562925,Android充電傳輸,1,1,2018-04-11
5869,736814518,Android充電傳輸,1,1,2018-04-11
5870,93411633,Android充電傳輸,1,1,2018-04-11
5871,739069431,Android充電傳輸,1,1,2018-04-11
5872,787616181,Android充電傳輸,1,1,2018-04-11
5873,10679066,Android充電傳輸,1,1,2018-04-11
5874,110376523,Android充電傳輸,1,1,2018-04-11
5875,153819409,Android充電傳輸,1,1,2018-04-11
5876,2860892,Android充電傳輸,1,1,2018-04-11
5877,712297365,Android充電傳輸,1,1,2018-04-11
5878,950471346,Android充電傳輸,1,1,2018-04-11
5879,1023980851,Android充電傳輸,1,1,2018-04-11
5880,163819275,Android充電傳輸,1,1,2018-04-11
5881,85771502,Android充電傳輸,1,1,2018-04-11
5882,13782894,Android充電傳輸,1,1,2018-04-11
5883,5951887,Android充電傳輸,1,1,2018-04-11
5884,1000760232,Android充電傳輸,1,1,2018-04-11
5885,1025261201,Android充電傳輸,1,1,2018-04-11
5886,10033897,Android充電傳輸,1,1,2018-04-11
5887,13711914,Android充電傳輸,1,1,2018-04-11
5888,823627989,Android充電傳輸,1,1,2018-04-11
5889,882368632,Android充電傳輸,1,1,2018-04-11
5890,706739636,Android充電傳輸,1,1,2018-04-11
5891,986350802,Android充電傳輸,1,1,2018-04-11
5892,599596045,Android充電傳輸,1,1,2018-04-11
5893,46526869,Android充電傳輸,1,1,2018-04-11
5894,137885823,Android充電傳輸,1,1,2018-04-11
5895,1001848517,Android充電傳輸,1,1,2018-04-11
5896,896935592,Android充電傳輸,1,1,2018-04-11
5897,947459545,Android充電傳輸,1,1,2018-04-11
5898,854416329,Android充電傳輸,1,1,2018-04-11
5899,16863271,Android充電傳輸,1,1,2018-04-11
5900,169059030,Android充電傳輸,1,1,2018-04-11
5901,180581041,Android充電傳輸,1,1,2018-04-11
5902,171005713,Android充電傳輸,1,1,2018-04-11
5903,498602010,Android充電傳輸,1,1,2018-04-11
5904,129207853,Android充電傳輸,1,1,2018-04-11
5905,97559445,Android充電傳輸,1,1,2018-04-11
5906,752172278,Android充電傳輸,1,1,2018-04-11
5907,1014276674,Android充電傳輸,1,1,2018-04-11
5908,759659763,Android充電傳輸,1,1,2018-04-11
5909,17068477,Android充電傳輸,1,1,2018-04-11
5910,271162933,Android充電傳輸,1,1,2018-04-11
5911,491305599,Android充電傳輸,1,1,2018-04-11
5912,384856465,Android充電傳輸,1,1,2018-04-11
5913,3674886,Android充電傳輸,1,1,2018-04-11
5914,627072385,Android充電傳輸,1,1,2018-04-11
5915,951105980,Android充電傳輸,1,1,2018-04-11
5916,824744808,Android充電傳輸,1,1,2018-04-11
5917,217785460,Android充電傳輸,1,1,2018-04-11
5918,937932124,Android充電傳輸,1,1,2018-04-11
5919,975583342,Android充電傳輸,1,1,2018-04-11
5920,10685875,Android充電傳輸,1,1,2018-04-11
5921,166271588,Android充電傳輸,1,1,2018-04-11
5922,30804059,Android充電傳輸,1,1,2018-04-11
5923,394308341,Android充電傳輸,1,1,2018-04-11
5924,129637411,Android充電傳輸,1,1,2018-04-11
5925,172326335,Android充電傳輸,1,1,2018-04-11
5926,737095731,Android充電傳輸,1,1,2018-04-11
5927,825678571,Android充電傳輸,1,1,2018-04-11
5928,1018830993,Android充電傳輸,1,1,2018-04-11
5929,926925369,Android充電傳輸,1,1,2018-04-11
5930,952977304,Android充電傳輸,1,1,2018-04-11
5931,581628503,Android充電傳輸,1,1,2018-04-11
5932,1006024691,Android充電傳輸,1,1,2018-04-11
5933,179411905,Android充電傳輸,1,1,2018-04-11
5934,779352065,Android充電傳輸,1,1,2018-04-11
5935,570633380,Android充電傳輸,1,1,2018-04-11
5936,955993582,Android充電傳輸,1,1,2018-04-11
5937,965956128,Android充電傳輸,1,1,2018-04-11
5938,119379014,Android充電傳輸,1,1,2018-04-11
5939,994723892,Android充電傳輸,1,1,2018-04-11
5940,522722765,Android充電傳輸,1,1,2018-04-11
5941,770047576,Android充電傳輸,1,1,2018-04-11
5942,297189965,Android充電傳輸,1,1,2018-04-11
5943,112172397,Android充電傳輸,1,1,2018-04-11
5944,205604186,Android充電傳輸,1,1,2018-04-11
5945,10007261,Android充電傳輸,1,1,2018-04-11
5946,169472899,Android充電傳輸,1,1,2018-04-11
5947,100509800,Android充電傳輸,1,1,2018-04-11
5948,11991371,Android充電傳輸,1,1,2018-04-11
5949,161225906,Android充電傳輸,1,1,2018-04-11
5950,60506662,Android充電傳輸,1,1,2018-04-11
5951,141598146,Android充電傳輸,1,1,2018-04-11
5952,112705234,Android充電傳輸,1,1,2018-04-11
5953,990579157,Android充電傳輸,1,1,2018-04-11
5954,126398746,Android充電傳輸,1,1,2018-04-11
5955,948789570,Android充電傳輸,1,1,2018-04-11
5956,405057698,Android充電傳輸,1,1,2018-04-11
5957,50057712,Android充電傳輸,1,1,2018-04-11
5958,361850931,Android充電傳輸,1,1,2018-04-11
5959,171465917,Android充電傳輸,1,1,2018-04-11
5960,105811141,Android充電傳輸,1,1,2018-04-11
5961,265184420,Android充電傳輸,1,1,2018-04-11
5962,977443833,Android充電傳輸,1,1,2018-04-11
5963,13160231,Android充電傳輸,1,1,2018-04-11
5964,171292282,Android充電傳輸,1,1,2018-04-11
5965,310242324,Android充電傳輸,1,1,2018-04-11
5966,505148453,Android充電傳輸,1,1,2018-04-11
5967,14866568,Android充電傳輸,1,1,2018-04-11
5968,622611034,Android充電傳輸,1,1,2018-04-11
5969,113339019,Android充電傳輸,1,1,2018-04-11
5970,204064952,Android充電傳輸,1,1,2018-04-11
5971,369613140,Android充電傳輸,1,1,2018-04-11
5972,127469204,Android充電傳輸,1,1,2018-04-11
5973,406353786,Android充電傳輸,1,1,2018-04-11
5974,85291428,Android充電傳輸,1,1,2018-04-11
5975,170826444,Android充電傳輸,1,1,2018-04-11
5976,114685353,Android充電傳輸,1,1,2018-04-11
5977,1008812161,Android充電傳輸,1,1,2018-04-11
5978,151633986,Android充電傳輸,1,1,2018-04-11
5979,292492987,Android充電傳輸,1,1,2018-04-11
5980,49146624,Android充電傳輸,1,1,2018-04-11
5981,155949771,Android充電傳輸,1,1,2018-04-11
5982,994373361,Android充電傳輸,1,1,2018-04-11
5983,15752456,Android充電傳輸,1,1,2018-04-11
5984,145870988,Android充電傳輸,1,1,2018-04-11
5985,168680450,Android充電傳輸,1,1,2018-04-11
5986,158383124,Android充電傳輸,1,1,2018-04-11
5987,100788753,Android充電傳輸,1,1,2018-04-11
5988,945906386,手機周邊配件,1417,1388,2018-04-11
5989,85844137,手機周邊配件,958,933,2018-04-11
5990,324013172,手機周邊配件,605,605,2018-04-11
5991,991437230,手機周邊配件,547,547,2018-04-11
5992,185590349,手機周邊配件,520,498,2018-04-11
5993,313183068,手機周邊配件,456,456,2018-04-11
5994,497479197,手機周邊配件,430,254,2018-04-11
5995,385730863,手機周邊配件,340,340,2018-04-11
5996,175192480,手機周邊配件,247,237,2018-04-11
5997,120211496,手機周邊配件,216,215,2018-04-11
5998,234351648,手機周邊配件,198,198,2018-04-11
5999,13698786,手機周邊配件,175,158,2018-04-11
6000,227491493,手機周邊配件,165,165,2018-04-11
6001,882487235,手機周邊配件,153,144,2018-04-11
6002,836498137,手機周邊配件,134,134,2018-04-11
6003,90862909,手機周邊配件,124,121,2018-04-11
6004,112814845,手機周邊配件,107,102,2018-04-11
6005,117049381,手機周邊配件,105,105,2018-04-11
6006,745041279,手機周邊配件,104,104,2018-04-11
6007,938369836,手機周邊配件,99,98,2018-04-11
6008,4094119,手機周邊配件,98,98,2018-04-11
6009,882506324,手機周邊配件,96,94,2018-04-11
6010,168779340,手機周邊配件,91,89,2018-04-11
6011,382587222,手機周邊配件,88,85,2018-04-11
6012,843522244,手機周邊配件,82,65,2018-04-11
6013,438396662,手機周邊配件,70,69,2018-04-11
6014,90043671,手機周邊配件,69,68,2018-04-11
6015,286672670,手機周邊配件,69,69,2018-04-11
6016,995655468,手機周邊配件,65,65,2018-04-11
6017,186573898,手機周邊配件,64,64,2018-04-11
6018,290469209,手機周邊配件,61,61,2018-04-11
6019,511798764,手機周邊配件,61,61,2018-04-11
6020,11458473,手機周邊配件,60,60,2018-04-11
6021,641202904,手機周邊配件,55,55,2018-04-11
6022,160490916,手機周邊配件,54,54,2018-04-11
6023,118874771,手機周邊配件,54,54,2018-04-11
6024,389859175,手機周邊配件,54,54,2018-04-11
6025,966222019,手機周邊配件,52,52,2018-04-11
6026,102103929,手機周邊配件,51,51,2018-04-11
6027,982564762,手機周邊配件,51,14,2018-04-11
6028,977395209,手機周邊配件,51,51,2018-04-11
6029,648681385,手機周邊配件,48,48,2018-04-11
6030,141377842,手機周邊配件,47,42,2018-04-11
6031,862273485,手機周邊配件,46,46,2018-04-11
6032,1205672,手機周邊配件,46,43,2018-04-11
6033,668748454,手機周邊配件,45,42,2018-04-11
6034,89899977,手機周邊配件,44,43,2018-04-11
6035,113253966,手機周邊配件,43,40,2018-04-11
6036,484387126,手機周邊配件,41,41,2018-04-11
6037,162162968,手機周邊配件,41,41,2018-04-11
6038,114881043,手機周邊配件,41,41,2018-04-11
6039,308970826,手機周邊配件,39,34,2018-04-11
6040,44674476,手機周邊配件,39,39,2018-04-11
6041,24578366,手機周邊配件,39,39,2018-04-11
6042,113396252,手機周邊配件,38,37,2018-04-11
6043,42180085,手機周邊配件,38,38,2018-04-11
6044,48531732,手機周邊配件,37,33,2018-04-11
6045,69517883,手機周邊配件,36,24,2018-04-11
6046,756949290,手機周邊配件,36,36,2018-04-11
6047,254213009,手機周邊配件,35,35,2018-04-11
6048,571005005,手機周邊配件,35,35,2018-04-11
6049,57388229,手機周邊配件,35,35,2018-04-11
6050,138739617,手機周邊配件,33,33,2018-04-11
6051,286085454,手機周邊配件,33,31,2018-04-11
6052,679888415,手機周邊配件,33,32,2018-04-11
6053,113114435,手機周邊配件,32,30,2018-04-11
6054,667956559,手機周邊配件,32,21,2018-04-11
